"","nr","pdf_name","title","year","Article ID","Article_URL","Include","Exclusion criteria","Other exclusion criteria","Paper type","Anthropogenic driver(s)","Precision_of_the driver(s)","Precision of the driver(s) if """"other""""","Analyzed impact(s)","Analyzed impact(s) if """"other""""","Nature of the study population","Nature of the population if """"other""""","Organizational level","ICES major location","ICES_medium_location(s)","Habitat_type(s)","Habitat type if """"other""""","Main_methodology","Spatial dimension","Temporal dimension","Solution_investigated","Comment"
"67",93,9363133,"An integrated risk-based assessment of the North Sea to guide ecosystem-based management",2019,14883272,"https://sysrev.com/p/99278/article/14883272",TRUE,NA,NA,"Primary_research_article","Direct_exploitation|||Pollution|||Sea_use_change|||Biological_invasion","Nutrient_input_N_P|||Oils_hydrocarbons_related|||Radioactive_substances|||Chemical_hazardous_substances||| Fishing_exploitation|||Aquaculture_related|||Civil_engineering_works|||Coastal_development|||Destructive_fisheries_seabed|||Collision_shipping|||Non_native_species_introduction|||Salinity|||pH|||Other_physical_parameter|||Mining|||Plastic_litter|||Other_litter","noise, fishing_gear","Multiple",NA,"Chemical|||Physical|||Fish|||Cephalopods|||Marine_mammals|||Seabirds",NA,"Community","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Management",NA
"68",95,9363135,"The role of invasive marine plants for macrofauna nutrition in the Wadden Sea",2019,14884222,"https://sysrev.com/p/99278/article/14884222",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_biomass_abundance|||Change_trophic_functioning",NA,"Benthos|||Macropthytes",NA,"Community","IVb","6","Not_specified",NA,"Experiment",FALSE,FALSE,"Not_tested",NA
"69",96,9363137,"Revealing the by-catch reducing potential of pulse trawls in the brown shrimp (crangon crangon) fishery",2019,14882128,"https://sysrev.com/p/99278/article/14882128",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_incidental_or_bycatch",NA,"Change_biomass_abundance",NA,"Benthos|||Fish",NA,"Individual","IVc","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Management",NA
"70",98,9363140,"A noise impact assessment model for passive acoustic measurements of seabed gas fluxes",2019,14885954,"https://sysrev.com/p/99278/article/14885954",TRUE,NA,NA,"Primary_research_article","Pollution","Gas_stockage_leaking",NA,"Quantification_driver",NA,"Physical",NA,"Not_applicable","IVa","1","Not_specified",NA,"Modelling",FALSE,FALSE,"Management","impact maybe change_physical_water properties?"
"71",99,9363143,"Ingestion of microplastics by fish and other prey organisms of cetaceans, exemplified for two large baleen whale species",2019,14882984,"https://sysrev.com/p/99278/article/14882984",TRUE,NA,NA,"Review","Pollution","Plastic_litter",NA,"Bioaccumulation_TL",NA,"Zooplankton|||Fish|||Marine_mammals",NA,"Community","Not_specified","Not_specified","Not_specified",NA,"Review",TRUE,FALSE,"Not_tested",NA
"72",100,9363145,"The Ability of Barotropic Models to Simulate Historical Mean Sea Level Changes from Coastal Tide Gauge Data",2019,14884275,"https://sysrev.com/p/99278/article/14884275",TRUE,NA,NA,"Primary_research_article","Climate_change","Sea_level_rise",NA,"Change_physical_water_properties|||Change_extreme_events",NA,"Physical",NA,"Not_applicable","IVa||| IVb|||IVc","1|||3|||4|||5|||6|||7|||Norvegian_coast","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"73",104,9363160,"Pronounced long-term trends in year-round diet composition of the European shag Phalacrocorax aristotelis",2018,14882200,"https://sysrev.com/p/99278/article/14882200",TRUE,NA,NA,"Primary_research_article","Global_change","Global_change",NA,"Change_trophic_functioning",NA,"Seabirds",NA,"Population","IVa","3","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"74",106,9363164,"Coming and going – Historical distributions of the European oyster Ostrea edulis Linnaeus, 1758 and the introduced slipper limpet Crepidula fornicata Linnaeus, 1758 in the North Sea",2019,14884862,"https://sysrev.com/p/99278/article/14884862",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_biomass_abundance|||Change_distribution",NA,"Benthos",NA,"Population","IVb|||IVc","6|||7","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"75",108,9363174,"Understanding temperature effects on recruitment in the context of trophic mismatch",2019,14885051,"https://sysrev.com/p/99278/article/14885051",TRUE,NA,NA,"Primary_research_article","Climate_change","Other","climate_change_scenario","Change_phenology|||Change_trophic_functioning",NA,"Zooplankton|||Fish",NA,"Population","IVb","3","Not_specified",NA,"Field_observations_measurement|||Modelling",FALSE,TRUE,"Not_tested",NA
"76",109,9363175,"Harvesting geo-spatial data on coastal fish assemblages through coordinated citizen science",2018,14881932,"https://sysrev.com/p/99278/article/14881932",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Population","IVb","7","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"77",110,9363181,"Cryptic, alien and lost species: molecular diversity ofUlva sensu latoalong the German coasts of the North and Baltic Seas",2019,14883177,"https://sysrev.com/p/99278/article/14883177",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_genetic",NA,"Macropthytes",NA,"Population","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"78",111,9363182,"Extreme spatial variation of Sr, Nd and Pb isotopic signatures and 48 element mass fractions in surface sediment of the Elbe River Estuary - Suitable tracers for processes in dynamic environments?",2019,14885489,"https://sysrev.com/p/99278/article/14885489",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Estuary",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"79",114,9363186,"The long-term variability of extreme sea levels in the German Bight",2019,14885084,"https://sysrev.com/p/99278/article/14885084",TRUE,NA,NA,"Primary_research_article","Climate_change","Sea_level_rise",NA,"Change_extreme_events",NA,"Physical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"80",117,9363193,"Tributyltin: A Bottom–Up Regulator of the Crangon crangon Population?",2019,14885999,"https://sysrev.com/p/99278/article/14885999",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Multiple",NA,"Benthos",NA,"Population","IVb|||IVc","6","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"81",118,9363196,"Levels and trends of tributyltin (TBT) and imposex in dogwhelk (Nucella lapillus) along the Norwegian coastline from 1991 to 2017",2019,14882205,"https://sysrev.com/p/99278/article/14882205",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_contamination_level|||Change_life_history_traits",NA,"Benthos",NA,"Individual","IVa","Norvegian_coast","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Management",NA
"82",119,9363197,"Emerging per- and polyfluoroalkyl substances (PFASs) in surface water and sediment of the North and Baltic Seas",2019,14886613,"https://sysrev.com/p/99278/article/14886613",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_water_properties|||Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"83",120,9363198,"Shifting south-eastern North Sea macrofauna community structure since 1986: A response to de-eutrophication and regionally decreasing food supply?",2018,14886330,"https://sysrev.com/p/99278/article/14886330",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance|||Change_diversity",NA,"Benthos|||Phytoplankton",NA,"Community","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"84",121,9363199,"An updated phytoplankton check-list for the Helgoland Roads time series station with eleven new records of diatoms and dinoflagellates",2019,14881041,"https://sysrev.com/p/99278/article/14881041",TRUE,NA,NA,"Primary_research_article","Climate_change","Salinity|||Temperature",NA,"Change_biomass_abundance",NA,"Phytoplankton",NA,"Population","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"85",122,9363200,"Seasonal and spatial fatty acid profiling of the calanoid copepods Temora longicornis and Acartia clausi linked to environmental stressors in the North Sea",2019,14881377,"https://sysrev.com/p/99278/article/14881377",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances|||Nutrient_input_N_P",NA,"Change_physiology",NA,"Zooplankton",NA,"Individual","IVc","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"86",123,9363204,"Assessing the Effects of WFD Nutrient Reductions Within an OSPAR Frame Using Trans-boundary Nutrient Modeling",2018,14886204,"https://sysrev.com/p/99278/article/14886204",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_chemical_water_properties|||Change_biogeochemical_fluxes",NA,"Chemical",NA,"Not_applicable","IVb|||IVc","2|||3|||4|||5|||6|||7","Not_specified",NA,"Modelling",TRUE,TRUE,"Management",NA
"87",124,9363208,"Effects of oil and global environmental drivers on two keystone marine invertebrates",2018,14883060,"https://sysrev.com/p/99278/article/14883060",TRUE,NA,NA,"Primary_research_article","Climate_change|||Pollution","Oils_hydrocarbons_related|||Temperature|||pH",NA,"Change_life_history_traits|||Incidental_mortality",NA,"Benthos",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Experiment",FALSE,FALSE,"Not_tested",NA
"88",126,9363210,"Maritime Vessel Classification to Monitor Fisheries with SAR: Demonstration in the North Sea",2019,14885374,"https://sysrev.com/p/99278/article/14885374",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Quantification_driver",NA,"Not_applicable",NA,"Not_applicable","whole_North_Sea","1|||2|||5|||6|||7|||Norvegian_coast","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Management",NA
"89",127,9363216,"Comparison of Raman and Fourier Transform Infrared Spectroscopy for the Quantification of Microplastics in the Aquatic Environment",2018,14882957,"https://sysrev.com/p/99278/article/14882957",TRUE,NA,NA,"Primary_research_article","Pollution","Plastic_litter",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","2|||6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"90",128,9363217,"A Climate-Driven Functional Inversion of Connected Marine Ecosystems",2018,14882461,"https://sysrev.com/p/99278/article/14882461",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Change_life_history_traits|||Change_trophic_functioning|||Change_biomass_abundance",NA,"Fish",NA,"Community","IVb|||IVc","2|||5|||6|||7","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"91",129,9363218,"Remobilizing stabilized island dunes for keeping up with sea level rise?",2019,14884178,"https://sysrev.com/p/99278/article/14884178",TRUE,NA,NA,"Primary_research_article","Climate_change","Sea_level_rise",NA,"Change_physical_sediment_properties",NA,"Physical",NA,"Not_applicable","IVb","6","Beach_Dune",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"92",131,9363222,"Wave Climate Change in the North Sea and Baltic Sea",2019,14883978,"https://sysrev.com/p/99278/article/14883978",TRUE,NA,NA,"Primary_research_article","Climate_change","Other","climate_change_scenario","Change_physical_water_properties|||Other","wave|||wave_height","Physical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"93",132,9363223,"Elymus athericus encroachment in Wadden Sea salt marshes is driven by surface elevation change",2019,14885759,"https://sysrev.com/p/99278/article/14885759",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance",NA,"Macropthytes",NA,"Population","IVb","6","Saltmarsh",NA,"Experiment",TRUE,FALSE,"Not_tested",NA
"94",133,9363224,"Bycatch and discarding patterns of dogfish and sharks taken in English and Welsh commercial fisheries",2019,14886551,"https://sysrev.com/p/99278/article/14886551",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_incidental_or_bycatch",NA,"Incidental_mortality",NA,"Fish",NA,"Community","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"95",134,9363225,"What is multispecies MSY? A worked example from the North Sea",2019,14886640,"https://sysrev.com/p/99278/article/14886640",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Community","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,FALSE,"Management",NA
"96",135,9363236,"Multiple Halophytophthora spp. and Phytophthora spp. including P. gemini, P. inundata and P. chesapeakensis sp. nov. isolated from the seagrass Zostera marina in the Northern hemisphere",2018,14882609,"https://sysrev.com/p/99278/article/14882609",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_distribution",NA,"Macropthytes",NA,"Individual","IVc||| IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"97",136,9363237,"A Crude Awakening: Effects of Crude Oil on Lipid Metabolism in Calanoid Copepods Terminating Diapause",2019,14881532,"https://sysrev.com/p/99278/article/14881532",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Change_physiology",NA,"Zooplankton",NA,"Individual","Not_specified","Not_specified","Not_specified",NA,"Experiment",FALSE,TRUE,"Not_tested",NA
"98",138,9363243,"Four selected high molecular weight heterocyclic aromatic hydrocarbons: Ecotoxicological hazard assessment, environmental relevance and regulatory needs under REACH",2018,14885863,"https://sysrev.com/p/99278/article/14885863",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Multiple","toxicity_reaction","Zooplankton|||Fish|||Benthos|||Macropthytes|||Chemical",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement|||Experiment",TRUE,FALSE,"Not_tested",NA
"99",139,9363244,"A new semi-parametric method for autocorrelated age- and time-varying selectivity in age-structured assessment models",2019,14885346,"https://sysrev.com/p/99278/article/14885346",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance|||Change_life_history_traits",NA,"Fish",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,TRUE,"Management",NA
"100",140,9363245,"Future Response of the Wadden Sea Tidal Basins to Relative Sea-Level rise—An Aggregated Modelling Approach",2019,14885006,"https://sysrev.com/p/99278/article/14885006",TRUE,NA,NA,"Primary_research_article","Climate_change","Sea_level_rise",NA,"Change_physical_sediment_properties|||Coastal_erosion_sedimentation",NA,"Physical",NA,"Not_applicable","IVc","6","Intertidal",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"101",142,9363259,"Microplastics in the aquatic environment: Evidence for or against adverse impacts and major knowledge gaps",2018,14884731,"https://sysrev.com/p/99278/article/14884731",TRUE,NA,NA,"Review","Pollution","Plastic_litter",NA,"Multiple",NA,"All",NA,"Not_applicable","Not_specified","Not_specified","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
