"","nr","pdf_name","title","year","Article ID","Article_URL","Include","Exclusion criteria","Other exclusion criteria","Paper type","Anthropogenic driver(s)","Precision_of_the driver(s)","Precision of the driver(s) if """"other""""","Analyzed impact(s)","Analyzed impact(s) if """"other""""","Nature of the study population","Nature of the population if """"other""""","Organizational level","ICES major location","ICES_medium_location(s)","Habitat_type(s)","Habitat type if """"other""""","Main_methodology","Spatial dimension","Temporal dimension","Solution_investigated","Comment"
"86",315,9363835,"The commons tragedy in the North Sea brown shrimp fishery: how horizontal institutional interactions inhibit a self-governance structure",2017,14885296,"https://sysrev.com/p/99278/article/14885296",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"87",320,9363846,"Life on the edge: O2 binding in Atlantic cod red blood cells near their southern distribution limit is not sensitive to temperature or haemoglobin genotype",2017,14884652,"https://sysrev.com/p/99278/article/14884652",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"88",321,9363847,"The Johan Sverdrup Field: Origin of Sulfate-Rich Formation Water and Impact on Scale-Management Strategy",2016,14882826,"https://sysrev.com/p/99278/article/14882826",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"89",328,9363863,"Mapping fish community biodiversity for European marine policy requirements",2017,14885840,"https://sysrev.com/p/99278/article/14885840",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"90",330,9363869,"Can guild- or site-specific contrasts in trends or phenology explain the changed role of the Dutch Wadden Sea for fish?",2017,14883208,"https://sysrev.com/p/99278/article/14883208",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"91",337,9363881,"Geological storage of captured carbon dioxide as a large‐scale carbon mitigation option",2017,14885176,"https://sysrev.com/p/99278/article/14885176",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"92",344,9363908,"Mediation of nitrogen by post-disturbance shelf communities experiencing organic matter enrichment",2017,14884285,"https://sysrev.com/p/99278/article/14884285",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"93",345,9363911,"A cooperative game-theoretic framework for negotiating marine spatial allocation agreements among heterogeneous players",2017,14881263,"https://sysrev.com/p/99278/article/14881263",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"94",346,9363918,"Benthic foraminiferal biogeography in NW European fjords: A baseline for assessing future change",2016,14884085,"https://sysrev.com/p/99278/article/14884085",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"95",347,9363921,"Long-term changes in species composition of demersal fish and epibenthic species in the Jade area (German Wadden Sea/Southern North Sea) since 1972",2016,14881880,"https://sysrev.com/p/99278/article/14881880",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",348,9363924,"Global fishing capacity and fishing effort from 1950 to 2012",2016,14884034,"https://sysrev.com/p/99278/article/14884034",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"97",350,9363930,"Codend selectivity in a commercial Danish anchor seine",2017,14886080,"https://sysrev.com/p/99278/article/14886080",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"98",363,9363962,"Methane emissions from oceans, coasts, and freshwater habitats: New perspectives and feedbacks on climate",2016,14884758,"https://sysrev.com/p/99278/article/14884758",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"99",368,9363980,"Variation that can be expected when using particle tracking models in connectivity studies",2017,14881119,"https://sysrev.com/p/99278/article/14881119",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"100",371,9363988,"Evaluating dispersal potential of an invasive fish by the use of aerobic scope and osmoregulation capacity",2017,14886163,"https://sysrev.com/p/99278/article/14886163",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"101",372,9363992,"Rapid and Efficient Method for the Detection of Microplastic in the Gastrointestinal Tract of Fishes",2017,14882295,"https://sysrev.com/p/99278/article/14882295",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"102",373,9363996,"Coastal Waters",2017,14885267,"https://sysrev.com/p/99278/article/14885267",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested","too broad"
"103",375,9364002,"Responses to thermal and salinity stress in wild and farmed Pacific oysters Crassostrea gigas",2016,14882398,"https://sysrev.com/p/99278/article/14882398",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"104",376,9364004,"Storm impacts and shoreline recovery: Mechanisms and controls in the southern North Sea",2017,14885290,"https://sysrev.com/p/99278/article/14885290",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested","not related to climate change directly"
"105",380,9364017,"Impacts of bottom fishing on the sediment infaunal community and biogeochemistry of cohesive and non-cohesive sediments: Trawling impacts on ecosystem processes",2016,14881118,"https://sysrev.com/p/99278/article/14881118",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"106",382,9364024,"Changing climate shifts timing of European floods",2017,14885561,"https://sysrev.com/p/99278/article/14885561",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"107",386,9364042,"Benthic assemblages associated with native and non-native oysters are similar",2016,14881805,"https://sysrev.com/p/99278/article/14881805",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"108",391,9364058,"Estimating the sustainability of towed fishing‐gear impacts on seabed habitats: a simple quantitative risk assessment method applicable to data‐limited fisheries",2016,14884702,"https://sysrev.com/p/99278/article/14884702",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"109",396,9364080,"Maintained functional diversity in benthic communities in spite of diverging functional identities",2016,14882474,"https://sysrev.com/p/99278/article/14882474",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"110",397,9364084,"Using marine reserves to manage impact of bottom trawl fisheries requires consideration of benthic food‐web interactions",2016,14883287,"https://sysrev.com/p/99278/article/14883287",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"111",399,9364089,"The Holocene occurrence of Acipenser spp. in the southern North Sea: the archaeological record",2016,14881579,"https://sysrev.com/p/99278/article/14881579",FALSE,"Not_right_time_period",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"112",405,9364102,"Ecological modeling and eutrophication—A review",2017,14885833,"https://sysrev.com/p/99278/article/14885833",FALSE,"Other","Methodological_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"113",406,9364106,"Fishing for answers? Impacts of marine ecosystem quality on coastal tourism demand",2016,14885072,"https://sysrev.com/p/99278/article/14885072",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"114",407,9364107,"Composition of the epibenthic decapod crustacean megafauna of the German Exclusive Economic Zone: comparison and analysis of past and recent surveys",2017,14883630,"https://sysrev.com/p/99278/article/14883630",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"115",409,9364117,"Distribution of mesopredatory fish determined by habitat variables in a predator-depleted coastal system",2016,14884954,"https://sysrev.com/p/99278/article/14884954",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"116",411,9364123,"Recreational use of offshore wind farms: Experiences and opinions of sea anglers in the UK",2017,14886020,"https://sysrev.com/p/99278/article/14886020",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"117",412,9364130,"The implications of energy systems for ecosystem services: A detailed case study of offshore wind",2017,14881642,"https://sysrev.com/p/99278/article/14881642",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"118",413,9364142,"From Ecological Stoichiometry to Biochemical Composition: Variation in N and P Supply Alters Key Biosynthetic Rates in Marine Phytoplankton",2017,14882059,"https://sysrev.com/p/99278/article/14882059",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"119",414,9364143,"Reflex impairment, physiological stress, and discard mortality of European plaice Pleuronectes platessa in an otter trawl fishery",2017,14884464,"https://sysrev.com/p/99278/article/14884464",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"120",422,9364173,"Is the feeding type related with the content of microplastics in intertidal fish gut?",2017,14886037,"https://sysrev.com/p/99278/article/14886037",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"121",424,9364177,"Effects of ocean acidification on primary production in a coastal North Sea phytoplankton community",2017,14882602,"https://sysrev.com/p/99278/article/14882602",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,"Phytoplankton",NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"122",425,9364179,"Oogenesis and reproductive investment of Atlantic herring are functions of not only present but long-ago environmental influences as well",2017,14883715,"https://sysrev.com/p/99278/article/14883715",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"123",426,9364181,"Sampling, isolating and identifying microplastics ingested by fish and invertebrates",2017,14884181,"https://sysrev.com/p/99278/article/14884181",FALSE,"Other","methodological review",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"124",427,9364184,"Methane distribution and methane oxidation in the water column of the Elbe estuary, Germany",2016,14882948,"https://sysrev.com/p/99278/article/14882948",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"125",428,9364191,"Spatially-Resolved Influence of Temperature and Salinity on Stock and Recruitment Variability of Commercially Important Fishes in the North Sea",2016,14881906,"https://sysrev.com/p/99278/article/14881906",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"126",429,9364194,"Assessing climate change impacts on open sandy coasts: A review",2016,14881981,"https://sysrev.com/p/99278/article/14881981",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"127",436,9364215,"Fisheries, low oxygen and climate change: how much do we really know?",2016,14881356,"https://sysrev.com/p/99278/article/14881356",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"128",439,9364219,"Holocene coastal lowland evolution: reconstruction of land-sea transitions in response to sea-level changes (Jade Bay, southern North Sea, Germany)",2017,14882422,"https://sysrev.com/p/99278/article/14882422",FALSE,"Not_right_time_period",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"129",441,9364236,"Genetic Population Structure and Demographic History of the Widespread Common Shipworm Teredo navalis Linnaeus 1758 (Mollusca: Bivalvia: Teredinidae) in European Waters Inferred from Mitochondrial COI Sequence Data",2017,14884153,"https://sysrev.com/p/99278/article/14884153",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"130",448,9364251,"Nuclear power and coastal birds: Predicting the ecological consequences of warm-water outflows",2016,14882710,"https://sysrev.com/p/99278/article/14882710",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"131",457,9364280,"Boundary spaces, objects and activities in mixed-actor knowledge production: making fishery management plans in collaboration",2016,14883014,"https://sysrev.com/p/99278/article/14883014",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"132",461,9364297,"A proposal for restructuring Descriptor 3 of the Marine Strategy Framework Directive (MSFD)",2016,14883313,"https://sysrev.com/p/99278/article/14883313",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"133",463,9364299,"Review of participatory fisheries management arrangements in the European Union",2016,14886363,"https://sysrev.com/p/99278/article/14886363",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"134",471,9364313,"Optimising a clearance index based on neutral red as an indicator of physiological stress for bivalves",2016,14881073,"https://sysrev.com/p/99278/article/14881073",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested","study_species_from_Portugal"
"135",477,9364331,"AN INDICATOR FOR ECOSYSTEM EXTERNALITIES IN FISHING",2016,14882537,"https://sysrev.com/p/99278/article/14882537",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"136",478,9364332,"Impact of CO2 leakage from sub-seabed carbon dioxide capture and storage (CCS) reservoirs on benthic virus–prokaryote interactions and functions",2015,14882432,"https://sysrev.com/p/99278/article/14882432",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested","Oslo fjord"
"137",482,9364342,"GRADHIST — A method for detection and analysis of oceanic fronts from remote sensing data",2016,14881410,"https://sysrev.com/p/99278/article/14881410",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"138",483,9364345,"The mineralogy of suspended matter, fresh and Cenozoic sediments in the fluvio-deltaic Rhine–Meuse–Scheldt–Ems area, the Netherlands: An overview and review",2016,14884072,"https://sysrev.com/p/99278/article/14884072",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"139",485,9364349,"Speciation of &amp;lt;sup&amp;gt;127&amp;lt;/sup&amp;gt;I and &amp;lt;sup&amp;gt;129&amp;lt;/sup&amp;gt;I in atmospheric aerosols at Risø, Denmark: insight into sources of iodine isotopes and their species transformations",2016,14881222,"https://sysrev.com/p/99278/article/14881222",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"140",488,9364357,"Changes in weight-at-length and size-at-age of mature Northeast Atlantic mackerel (Scomber scombrus) from 1984 to 2013: effects of mackerel stock size and herring (Clupea harengus) stock size",2015,14886429,"https://sysrev.com/p/99278/article/14886429",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"141",491,9364365,"Developing European operational oceanography for Blue Growth, climate change adaptation and mitigation, and ecosystem-based management",2016,14885839,"https://sysrev.com/p/99278/article/14885839",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"142",498,9364378,"Management: New Approaches to Old Problems",2009,14884830,"https://sysrev.com/p/99278/article/14884830",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"143",504,9364392,"Eight decades of sampling reveal a contemporary novel fish assemblage in coastal nursery habitats",2015,14886458,"https://sysrev.com/p/99278/article/14886458",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"144",505,9364393,"Self-starting cumulative sum harvest control rule (SS-CUSUM-HCR) for status-quo management of data-limited fisheries",2016,14881146,"https://sysrev.com/p/99278/article/14881146",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"145",510,9364398,"Effect of Large-Scale Atmospheric Circulation and Wind on Storm Surge Occurrence",2016,14885459,"https://sysrev.com/p/99278/article/14885459",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"146",512,9364401,"Individual seabirds show consistent foraging strategies in response to predictable fisheries discards",2015,14883403,"https://sysrev.com/p/99278/article/14883403",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"147",516,9364409,"Uses of Innovative Modeling Tools within the Implementation of the Marine Strategy Framework Directive",2016,14881992,"https://sysrev.com/p/99278/article/14881992",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"148",525,9364424,"The MSY concept in a multi-objective fisheries environment – Lessons from the North Sea",2016,14883025,"https://sysrev.com/p/99278/article/14883025",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"149",536,9364449,"First time DNA barcoding of the common shipworm Teredo navalis Linnaeus 1758 (Mollusca: Bivalvia: Teredinidae): Molecular-taxonomic investigation and identification of a widespread wood-borer",2016,14883433,"https://sysrev.com/p/99278/article/14883433",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"150",540,9364459,"Modelling how incorporation of divalent cations affects calcite wettability–implications for biomineralisation and oil recovery",2016,14886073,"https://sysrev.com/p/99278/article/14886073",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
